TIME,year,month,ES_onions,IT_onions,BEL_gdp,ITA_gdp,FRA_gdp,ESP_gdp,IRL_gdp,BEL_inflazione,ITA_inflazione,FRA_inflazione,ESP_inflazione,IRL_inflazione
2007-05-28,2007.0,,,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-06-04,2007.0,6.0,,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-06-11,2007.0,6.0,,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-06-18,2007.0,6.0,,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-06-25,2007.0,6.0,,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-07-02,2007.0,,,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-07-09,2007.0,,27.58,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-07-16,2007.0,,30.14,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-07-23,2007.0,,31.47,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-07-30,2007.0,,,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-08-06,2007.0,,,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-08-13,2007.0,,,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-08-20,2007.0,,,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-08-27,2007.0,,,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-09-03,2007.0,9.0,22.17,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-09-10,2007.0,9.0,21.0,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-09-17,2007.0,9.0,20.0,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-09-24,2007.0,9.0,20.0,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-10-01,2007.0,,20.0,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-10-08,2007.0,,17.67,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-10-15,2007.0,,17.67,55.0,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-10-22,2007.0,,17.67,52.5,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-10-29,2007.0,,17.67,45.0,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-11-05,2007.0,,17.67,47.5,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-11-12,2007.0,,17.67,45.0,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-11-19,2007.0,,19.97,45.0,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-11-26,2007.0,,21.5,47.5,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-12-03,2007.0,12.0,21.5,47.5,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-12-10,2007.0,12.0,21.1,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-12-17,2007.0,12.0,21.1,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-12-24,2007.0,12.0,20.83,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,1.82974112202403,1.4879980595386,2.78679745804946,4.89711564381345
2007-12-31,2007.0,12.0,19.33,,44319.16544881302,37870.74750709694,41557.62356481789,32591.350306587105,61396.417461175995,1.82305630026808,,1.4879980595386,2.78679745804946,4.89711564381345
2008-01-07,,,19.33,,,,,,,,,,,
2008-01-14,,,19.0,,,,,,,,,,,
2008-01-21,,,19.0,,,,,,,,,,,
2008-01-28,,,19.0,,,,,,,,,,,
2008-02-04,,,,75.0,,,,,,,,,,
2008-02-11,,,20.0,75.0,,,,,,,,,,
2008-02-18,,,20.0,75.0,,,,,,,,,,
2008-02-25,,,20.0,75.0,,,,,,,,,,
2008-03-03,2008.0,3.0,,75.0,,40944.91241946783,45515.96175334728,35510.72223127011,,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-03-10,2008.0,3.0,,75.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-03-17,2008.0,3.0,,75.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-03-24,2008.0,3.0,22.0,75.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-03-31,2008.0,3.0,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-04-07,2008.0,,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-04-14,2008.0,,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-04-21,2008.0,,25.33,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-04-28,2008.0,,25.33,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-05-05,2008.0,,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-05-12,2008.0,,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-05-19,2008.0,,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-05-26,2008.0,,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-06-02,2008.0,6.0,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-06-09,2008.0,6.0,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-06-16,2008.0,6.0,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-06-23,2008.0,6.0,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-06-30,2008.0,6.0,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-07-07,2008.0,,22.0,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-07-14,2008.0,,22.0,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-07-21,2008.0,,22.0,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-07-28,2008.0,,22.0,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-08-04,2008.0,,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-08-11,2008.0,,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-08-18,2008.0,,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-08-25,2008.0,,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-09-01,2008.0,9.0,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-09-08,2008.0,9.0,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-09-15,2008.0,9.0,,60.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-09-22,2008.0,9.0,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-09-29,2008.0,9.0,19.5,60.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-10-06,2008.0,,19.5,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-10-13,2008.0,,18.17,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-10-20,2008.0,,,55.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-10-27,2008.0,,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-11-03,2008.0,,18.75,55.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-11-10,2008.0,,,55.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-11-17,2008.0,,,55.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-11-24,2008.0,,20.25,55.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-12-01,2008.0,12.0,20.25,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-12-08,2008.0,12.0,,55.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-12-15,2008.0,12.0,,55.0,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-12-22,2008.0,12.0,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,4.48944420508401,3.34783258401022,2.81286194914787,4.07534335957339,4.06030495117365
2008-12-29,2008.0,12.0,,,48303.397956285975,40944.91241946783,45515.96175334728,35510.72223127011,61353.10656295232,,,2.81286194914787,4.07534335957339,4.06030495117365
2009-01-05,,,,,,,,,,,,,,
2009-01-12,,,20.17,,,,,,,,,,,
2009-01-19,,,,,,,,,,,,,,
2009-01-26,,,20.17,,,,,,,,,,,
2009-02-02,,,,,,,,,,,,,,
2009-02-09,,,20.17,62.0,,,,,,,,,,
2009-02-16,,,,62.0,,,,,,,,,,
2009-02-23,,,,62.0,,,,,,,,,,
2009-03-02,2009.0,3.0,19.67,,,37226.75719354016,,,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,,-4.4781033915048
2009-03-09,2009.0,3.0,,67.5,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-03-16,2009.0,3.0,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-03-23,2009.0,3.0,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-03-30,2009.0,3.0,19.0,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-04-06,2009.0,,19.0,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-04-13,2009.0,,22.0,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-04-20,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-04-27,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-05-04,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-05-11,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-05-18,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-05-25,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-06-01,2009.0,6.0,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-06-08,2009.0,6.0,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-06-15,2009.0,6.0,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-06-22,2009.0,6.0,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-06-29,2009.0,6.0,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-07-06,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-07-13,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-07-20,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-07-27,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-08-03,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-08-10,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-08-17,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-08-24,2009.0,,16.5,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-08-31,2009.0,,17.0,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-09-07,2009.0,9.0,17.0,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-09-14,2009.0,9.0,17.0,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-09-21,2009.0,9.0,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-09-28,2009.0,9.0,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-10-05,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-10-12,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-10-19,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-10-26,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-11-02,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-11-09,2009.0,,,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-11-16,2009.0,,12.0,50.0,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-11-23,2009.0,,12.0,50.0,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-11-30,2009.0,,12.0,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-12-07,2009.0,12.0,16.0,50.0,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-12-14,2009.0,12.0,21.83,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-12-21,2009.0,12.0,21.83,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,-0.0531456741253769,0.774768131387381,0.0876204781574552,-0.28781308353524,-4.4781033915048
2009-12-28,2009.0,12.0,23.5,,44760.29124437094,37226.75719354016,41737.76355181374,32169.502854858267,52133.09061625439,,0.774768131387381,0.0876204781574552,,
2010-01-04,,,26.0,,,,,,,,,,,
2010-01-11,,,39.0,,,,,,,,,,,
2010-01-18,,,48.75,55.0,,,,,,,,,,
2010-01-25,,,53.63,,,,,,,,,,,
2010-02-01,,,39.0,55.0,,,,,,,,,,
2010-02-08,,,34.75,,,,,,,,,,,
2010-02-15,,,30.0,,,,,,,,,,,
2010-02-22,,,29.4,55.0,,,,,,,,,,
2010-03-01,2010.0,3.0,29.4,55.0,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,,1.53112270420926,1.79986457728769,-0.92209582902454
2010-03-08,2010.0,3.0,36.75,55.0,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
2010-03-15,2010.0,3.0,36.75,55.0,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
2010-03-22,2010.0,3.0,39.21,55.0,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
2010-03-29,2010.0,3.0,39.21,,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
2010-04-05,2010.0,,49.01,,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
2010-04-12,2010.0,,51.46,,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
2010-04-19,2010.0,,48.99,,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
2010-04-26,2010.0,,48.99,,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
2010-05-03,2010.0,,42.87,,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
2010-05-10,2010.0,,42.87,,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
2010-05-17,2010.0,,42.87,,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
2010-05-24,2010.0,,42.87,,44184.94635396398,36035.64499506905,40676.06479131811,30532.480508165587,48663.60044392506,2.18929920422457,1.52551602118248,1.53112270420926,1.79986457728769,-0.92209582902454
